DATE,EXPIRY,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,OPTION TYPE,STRIKE PRICE
2024-08-22,2024-08-29,2843.1,2866.15,2817.35,2836.55,2836.8,2836.55,11150,25,276984831.25,423325.0,-4500.0,NIFTY,OPTIDX,CE,22000.0
2024-08-21,2024-08-29,2700.0,2801.75,2689.5,2796.65,2801.75,2796.65,14550,25,360145201.25,427825.0,-3125.0,NIFTY,OPTIDX,CE,22000.0
2024-08-20,2024-08-29,2635.0,2759.0,2627.0,2714.15,2712.8,2714.15,9150,25,226077646.25,430950.0,-1925.0,NIFTY,OPTIDX,CE,22000.0
2024-08-19,2024-08-29,2650.0,2650.0,2540.15,2587.7,2597.05,2587.7,6875,25,169094312.5,432875.0,-1825.0,NIFTY,OPTIDX,CE,22000.0
2024-08-16,2024-08-29,2350.0,2600.0,2240.0,2579.0,2599.7,2579.0,10075,25,245818970.0,434700.0,-2775.0,NIFTY,OPTIDX,CE,22000.0
2024-08-14,2024-08-29,2162.65,2219.75,2125.0,2176.6,2174.0,2176.6,5350,25,129316370.0,437475.0,-2300.0,NIFTY,OPTIDX,CE,22000.0
2024-08-13,2024-08-29,2335.0,2389.0,2144.15,2162.65,2156.3,2162.65,16225,25,393173222.5,439775.0,-5200.0,NIFTY,OPTIDX,CE,22000.0
2024-08-12,2024-08-29,2350.0,2520.0,2285.0,2362.55,2354.7,2362.55,8625,25,210420908.75,444975.0,-5300.0,NIFTY,OPTIDX,CE,22000.0
2024-08-09,2024-08-29,2355.0,2434.0,2331.8,2401.5,2402.65,2401.5,6750,25,164640737.5,450275.0,-2650.0,NIFTY,OPTIDX,CE,22000.0
2024-08-08,2024-08-29,2282.55,2350.0,2122.0,2171.85,2122.0,2171.85,22100,25,534824670.0,452925.0,-7000.0,NIFTY,OPTIDX,CE,22000.0
2024-08-07,2024-08-29,2200.0,2403.05,2200.0,2371.2,2369.0,2371.2,10375,25,252187217.5,459925.0,-3600.0,NIFTY,OPTIDX,CE,22000.0
2024-08-06,2024-08-29,2282.85,2410.0,2042.65,2081.15,2111.0,2081.15,27100,25,655741268.75,463525.0,-1275.0,NIFTY,OPTIDX,CE,22000.0
2024-08-05,2024-08-29,2450.0,2450.0,2025.45,2148.95,2144.75,2148.95,44500,25,1075793265.0,464800.0,-7325.0,NIFTY,OPTIDX,CE,22000.0
2024-08-02,2024-08-29,2900.0,2900.0,2660.0,2695.8,2691.0,2695.8,14850,25,367869882.5,472125.0,-10225.0,NIFTY,OPTIDX,CE,22000.0
2024-08-01,2024-08-29,3060.0,3100.0,2975.0,3006.85,3016.0,3006.85,14150,25,354057378.75,482350.0,-1400.0,NIFTY,OPTIDX,CE,22000.0
2024-07-31,2024-08-29,2945.05,3033.75,2910.0,2990.3,3004.65,2990.3,20825,25,520089290.0,483750.0,6400.0,NIFTY,OPTIDX,CE,22000.0
2024-07-30,2024-08-29,2847.0,2991.95,2847.0,2906.15,2899.0,2906.15,18925,25,471984675.0,477350.0,2250.0,NIFTY,OPTIDX,CE,22000.0
2024-08-29,2024-08-29,0.15,0.2,0.05,0.1,0.1,25151.95,2252650,25,49558586652.5,1506025.0,-346400.0,NIFTY,OPTIDX,PE,22000.0
2024-08-28,2024-08-29,0.45,0.65,0.15,0.2,0.15,0.2,2389300,25,52565422783.75,1852425.0,-244300.0,NIFTY,OPTIDX,PE,22000.0
2024-08-27,2024-08-29,0.9,1.05,0.45,0.55,0.5,0.55,2112425,25,46474970167.5,2096725.0,-107325.0,NIFTY,OPTIDX,PE,22000.0
2024-08-26,2024-08-29,1.1,1.6,0.9,1.45,1.55,1.45,3825375,25,84162957978.75,2204050.0,226725.0,NIFTY,OPTIDX,PE,22000.0
2024-08-23,2024-08-29,1.55,1.8,1.2,1.7,1.65,1.7,1687525,25,37128098908.75,1977325.0,-499675.0,NIFTY,OPTIDX,PE,22000.0
2024-08-22,2024-08-29,1.65,1.95,1.25,1.85,1.85,1.85,2203900,25,48489635181.25,2477000.0,680325.0,NIFTY,OPTIDX,PE,22000.0
2024-08-21,2024-08-29,2.8,2.8,1.55,1.65,1.7,1.65,966125,25,21256568098.75,1796675.0,204575.0,NIFTY,OPTIDX,PE,22000.0
2024-08-20,2024-08-29,2.95,3.7,2.6,2.75,2.65,2.75,487000,25,10715445945.0,1592100.0,-101350.0,NIFTY,OPTIDX,PE,22000.0
2024-08-19,2024-08-29,5.5,5.5,3.2,3.45,3.3,3.45,622850,25,13705068616.25,1693450.0,122575.0,NIFTY,OPTIDX,PE,22000.0
2024-08-16,2024-08-29,5.05,5.9,4.05,5.2,5.25,5.2,1049250,25,23088412131.25,1570875.0,85800.0,NIFTY,OPTIDX,PE,22000.0
2024-08-14,2024-08-29,10.0,10.0,6.5,7.4,7.25,7.4,850350,25,18714227113.75,1485075.0,10000.0,NIFTY,OPTIDX,PE,22000.0
2024-08-13,2024-08-29,12.1,12.1,8.0,10.25,10.35,10.25,1285950,25,28303240550.0,1475075.0,-65950.0,NIFTY,OPTIDX,PE,22000.0
2024-08-12,2024-08-29,15.0,16.65,9.4,11.1,10.95,11.1,1529225,25,33660988680.0,1541025.0,45450.0,NIFTY,OPTIDX,PE,22000.0
2024-08-09,2024-08-29,15.05,20.0,12.2,13.25,13.45,13.25,1039875,25,22891869113.75,1495575.0,-114925.0,NIFTY,OPTIDX,PE,22000.0
2024-08-08,2024-08-29,25.0,28.4,18.25,23.1,24.2,23.1,2223650,25,48969914183.75,1610500.0,-15825.0,NIFTY,OPTIDX,PE,22000.0
2024-08-07,2024-08-29,25.0,33.15,17.8,18.9,17.8,18.9,1906775,25,41996085977.5,1626325.0,-65025.0,NIFTY,OPTIDX,PE,22000.0
2024-08-06,2024-08-29,54.9,57.05,26.75,51.05,48.85,51.05,2255175,25,49706748610.0,1691350.0,62650.0,NIFTY,OPTIDX,PE,22000.0
